possession_id,n_frames,n_players,possession_sca_total,possession_sca_mean,possession_cut_rate,possession_drag_rate,possession_screen_rate,possession_decoy_rate,possession_shot5_rate,attacking_team,defending_team,duration_seconds,shot_or_goal_in_possession,slot_shot_or_goal_in_possession
2025-10-29.Team.G.@.Team.L__pos_0060,41,5,-0.0830806686492293,-0.002026357771932422,0.14634146341463414,0.07317073170731707,0.0975609756097561,0.17073170731707318,0.43902439024390244,Team G,Team L,13.0,1,1
2025-10-29.Team.G.@.Team.L__pos_0061,36,5,-0.013520227757049585,-0.0003755618821402663,0.16666666666666666,0.027777777777777776,0.08333333333333333,0.16666666666666666,0.4444444444444444,Team G,Team L,11.0,1,1
2025-10-29.Team.G.@.Team.L__pos_0062,28,5,0.1187789947734122,0.004242106956193293,0.17857142857142858,0.0,0.10714285714285714,0.17857142857142858,0.5357142857142857,Team G,Team L,10.0,1,1
2025-10-29.Team.G.@.Team.L__pos_0063,28,5,-0.009211096289252596,-0.00032896772461616416,0.17857142857142858,0.07142857142857142,0.14285714285714285,0.17857142857142858,0.6428571428571429,Team G,Team L,8.0,1,1
2025-10-29.Team.G.@.Team.L__pos_0064,10,5,0.006704050675108986,0.0006704050675108986,0.3,0.0,0.1,0.1,0.0,Team G,Team L,3.0,1,1
2025-10-29.Team.G.@.Team.L__pos_0065,10,5,0.006704050675108986,0.0006704050675108986,0.3,0.0,0.1,0.1,0.0,Team G,Team L,3.0,1,1
2025-10-29.Team.G.@.Team.L__pos_0066,11,5,0.12363040715859469,0.011239127923508608,0.0,0.18181818181818182,0.0,0.2727272727272727,0.7272727272727273,Team G,Team L,6.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0067,7,4,0.026248237381851613,0.0037497481974073732,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.5714285714285714,Team G,Team L,4.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0068,103,12,-0.08763617036596966,-0.0008508366054948511,0.019417475728155338,0.1941747572815534,0.05825242718446602,0.0970873786407767,0.24271844660194175,Team G,Team L,36.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0069,94,10,-0.4433369729538531,-0.00471635077610482,0.031914893617021274,0.20212765957446807,0.06382978723404255,0.10638297872340426,0.2765957446808511,Team G,Team L,34.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0070,85,9,-0.34257124657512483,-0.0040302499597073506,0.023529411764705882,0.16470588235294117,0.058823529411764705,0.09411764705882353,0.24705882352941178,Team G,Team L,28.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0071,84,9,0.11567518047586448,0.0013770854818555296,0.023809523809523808,0.17857142857142858,0.05952380952380952,0.07142857142857142,0.20238095238095238,Team G,Team L,27.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0072,67,8,0.12567732101072734,0.0018757809106078709,0.014925373134328358,0.19402985074626866,0.029850746268656716,0.07462686567164178,0.0,Team G,Team L,22.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0073,58,5,-0.1768013171874917,-0.0030482985721981327,0.034482758620689655,0.1896551724137931,0.034482758620689655,0.15517241379310345,0.0,Team G,Team L,19.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0074,60,5,-0.16413803346621583,-0.002735633891103597,0.03333333333333333,0.2,0.05,0.13333333333333333,0.0,Team G,Team L,18.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0075,41,5,0.27337974598333475,0.00666779868252036,0.024390243902439025,0.12195121951219512,0.04878048780487805,0.12195121951219512,0.0,Team G,Team L,12.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0076,33,5,0.0772961837973164,0.0023423085999186785,0.0,0.12121212121212122,0.09090909090909091,0.09090909090909091,0.0,Team G,Team L,10.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0077,31,5,0.06642174445533666,0.0021426369179140857,0.0,0.06451612903225806,0.03225806451612903,0.16129032258064516,0.0,Team G,Team L,8.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0078,6,2,0.012493105779637137,0.0020821842966061896,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,Team L,Team G,3.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0079,7,4,-0.0014560167078797037,-0.00020800238683995768,0.0,0.0,0.0,0.0,0.0,Team L,Team G,3.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0082,8,4,0.06886978033779517,0.008608722542224397,0.25,0.25,0.0,0.25,0.0,Team L,Team G,4.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0084,7,3,0.004757411672931977,0.0006796302389902824,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.5714285714285714,Team G,Team L,3.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0085,19,5,0.005019134212905535,0.0002641649585739755,0.21052631578947367,0.2631578947368421,0.10526315789473684,0.21052631578947367,0.0,Team G,Team L,8.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0086,14,5,0.095607877538607,0.0068291341099005,0.07142857142857142,0.0,0.2857142857142857,0.14285714285714285,0.0,Team G,Team L,5.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0087,9,4,0.08222302704143492,0.009135891893492768,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.0,Team G,Team L,3.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0089,6,3,-0.11688213234423028,-0.019480355390705046,0.0,0.16666666666666666,0.0,0.0,0.0,Team G,Team L,5.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0091,24,4,0.13605207953138826,0.0056688366471411775,0.16666666666666666,0.25,0.0,0.125,0.0,Team L,Team G,6.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0092,24,4,0.13605207953138826,0.0056688366471411775,0.16666666666666666,0.25,0.0,0.125,0.0,Team L,Team G,6.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0093,12,4,0.17568739767820757,0.014640616473183965,0.0,0.25,0.0,0.0,0.0,Team L,Team G,3.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0094,45,5,0.2212820552955857,0.004917379006568571,0.13333333333333333,0.3333333333333333,0.0,0.17777777777777778,0.6222222222222222,Team L,Team G,16.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0095,45,5,0.2212820552955857,0.004917379006568571,0.13333333333333333,0.3333333333333333,0.0,0.17777777777777778,0.6222222222222222,Team L,Team G,16.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0096,36,5,-0.37069919001549373,-0.010297199722652604,0.05555555555555555,0.3333333333333333,0.05555555555555555,0.19444444444444445,0.7222222222222222,Team L,Team G,14.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0097,9,5,0.048456622655520865,0.005384069183946762,0.0,0.1111111111111111,0.0,0.2222222222222222,0.7777777777777778,Team L,Team G,2.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0098,4,2,0.0701910881811465,0.017547772045286625,0.25,0.0,0.0,0.0,0.0,Team L,Team G,3.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0099,25,6,0.2783427186139763,0.011133708744559052,0.08,0.28,0.2,0.08,0.76,Team L,Team G,7.0,1,1
2025-10-29.Team.G.@.Team.L__pos_0100,15,5,-0.19706368155267076,-0.01313757877017805,0.13333333333333333,0.4666666666666667,0.26666666666666666,0.06666666666666667,0.6,Team L,Team G,4.0,1,1
2025-10-29.Team.G.@.Team.L__pos_0101,9,5,0.08000118716064586,0.008889020795627318,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,Team L,Team G,2.0,1,1
2025-10-29.Team.G.@.Team.L__pos_0102,72,8,0.037430757354449756,0.0005198716299229133,0.09722222222222222,0.25,0.013888888888888888,0.20833333333333334,0.1527777777777778,Team L,Team G,21.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0103,66,5,-0.17870349541938957,-0.0027076287184755994,0.12121212121212122,0.2878787878787879,0.0,0.15151515151515152,0.22727272727272727,Team L,Team G,19.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0104,66,5,-0.17870349541938957,-0.0027076287184755994,0.12121212121212122,0.2878787878787879,0.0,0.15151515151515152,0.22727272727272727,Team L,Team G,19.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0105,62,5,0.31008745071838295,0.00500141049545779,0.08064516129032258,0.3709677419354839,0.0,0.1935483870967742,0.24193548387096775,Team L,Team G,18.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0106,50,5,-0.13597336799568477,-0.0027194673599136954,0.14,0.26,0.0,0.16,0.3,Team L,Team G,14.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0107,9,4,0.011297213019381414,0.0012552458910423793,0.0,0.2222222222222222,0.0,0.0,1.0,Team L,Team G,4.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0108,6,4,0.00014856229622062234,2.4760382703437056e-05,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,Team L,Team G,1.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0110,33,4,0.3639373597744629,0.01102840484165039,0.030303030303030304,0.15151515151515152,0.0,0.06060606060606061,0.18181818181818182,Team G,Team L,9.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0111,18,4,0.01916549544523216,0.0010647497469573424,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,Team G,Team L,5.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0112,6,4,-0.03278562612739566,-0.00546427102123261,0.0,0.0,0.0,0.16666666666666666,0.0,Team G,Team L,1.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0113,28,6,-0.10456952770935396,-0.0037346259896197842,0.25,0.17857142857142858,0.0,0.21428571428571427,0.6428571428571429,Team G,Team L,8.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0114,20,6,-0.031229402011193036,-0.0015614701005596519,0.4,0.2,0.0,0.2,0.75,Team G,Team L,5.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0115,11,5,0.02798898925688481,0.00254445356880771,0.09090909090909091,0.2727272727272727,0.0,0.2727272727272727,0.5454545454545454,Team G,Team L,3.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0116,26,6,-0.14135394954397906,-0.005436690367076118,0.038461538461538464,0.2692307692307692,0.038461538461538464,0.07692307692307693,0.5769230769230769,Team G,Team L,10.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0117,19,5,0.04956609252074229,0.0026087417116180153,0.10526315789473684,0.2631578947368421,0.0,0.21052631578947367,0.5789473684210527,Team G,Team L,8.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0118,13,5,-0.10645409080434032,-0.008188776215718487,0.07692307692307693,0.3076923076923077,0.0,0.0,0.23076923076923078,Team G,Team L,6.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0119,10,4,-0.048262193952649524,-0.004826219395264952,0.1,0.4,0.0,0.0,0.0,Team G,Team L,4.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0120,11,4,-0.06235494199037911,-0.005668631090034465,0.18181818181818182,0.36363636363636365,0.0,0.0,0.0,Team G,Team L,3.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0121,22,4,-0.04725778875424752,-0.002148081307011251,0.0,0.22727272727272727,0.0,0.09090909090909091,0.0,Team G,Team L,7.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0122,16,4,-0.15755074869171676,-0.009846921793232297,0.0,0.1875,0.0,0.1875,0.0,Team G,Team L,5.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0123,16,4,-0.15755074869171676,-0.009846921793232297,0.0,0.1875,0.0,0.1875,0.0,Team G,Team L,5.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0124,18,3,0.021445229239890562,0.0011914016244383646,0.16666666666666666,0.4444444444444444,0.0,0.16666666666666666,0.0,Team G,Team L,7.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0125,8,2,0.14696513305000797,0.018370641631250996,0.375,0.5,0.0,0.125,0.0,Team G,Team L,3.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0126,10,3,0.10029105485516693,0.010029105485516693,0.4,0.0,0.0,0.1,0.0,Team L,Team G,4.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0127,34,5,-0.06798182302966382,-0.0019994653832254065,0.17647058823529413,0.23529411764705882,0.0,0.20588235294117646,0.5882352941176471,Team L,Team G,9.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0128,25,5,-0.24479488669622101,-0.00979179546784884,0.16,0.44,0.0,0.28,0.48,Team L,Team G,7.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0129,8,4,-0.06982024048215407,-0.008727530060269259,0.125,0.5,0.0,0.125,0.0,Team L,Team G,3.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0130,5,2,0.0014679671286377816,0.0002935934257275563,0.2,0.4,0.0,0.2,0.0,Team L,Team G,2.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0131,6,3,-0.056338739154039086,-0.009389789859006514,0.0,0.0,0.0,0.16666666666666666,0.0,Team L,Team G,1.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0132,18,6,-0.013504792422664558,-0.0007502662457035866,0.05555555555555555,0.2222222222222222,0.05555555555555555,0.2222222222222222,0.0,Team G,Team L,4.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0133,6,3,-0.054998714792389214,-0.009166452465398203,0.16666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,Team L,Team G,2.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0135,8,3,-0.013868252487750865,-0.0017335315609688581,0.0,0.625,0.0,0.125,0.375,Team G,Team L,4.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0136,47,5,0.4410886545476003,0.009384864990374475,0.0425531914893617,0.1276595744680851,0.0,0.14893617021276595,0.3191489361702128,Team L,Team G,14.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0137,43,4,-0.10501959931980198,-0.002442316263251209,0.06976744186046512,0.13953488372093023,0.0,0.09302325581395349,0.3488372093023256,Team L,Team G,13.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0138,43,4,-0.10501959931980198,-0.002442316263251209,0.06976744186046512,0.13953488372093023,0.0,0.09302325581395349,0.3488372093023256,Team L,Team G,13.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0139,37,5,-0.09842027102835099,-0.002660007325090567,0.05405405405405406,0.1891891891891892,0.0,0.10810810810810811,0.24324324324324326,Team L,Team G,11.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0140,32,5,-0.005215717564759137,-0.00016299117389872303,0.03125,0.21875,0.0,0.0625,0.1875,Team L,Team G,10.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0141,16,5,0.11557175930516678,0.0072232349565729236,0.0625,0.1875,0.0,0.0625,0.0,Team L,Team G,4.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0142,13,4,-0.015800028186020998,-0.0012153867835400767,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,Team L,Team G,4.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0143,10,5,0.26101280091944945,0.026101280091944946,0.0,0.1,0.1,0.0,0.0,Team L,Team G,3.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0144,18,5,0.035072426491571274,0.0019484681384206264,0.3888888888888889,0.0,0.0,0.1111111111111111,0.0,Team G,Team L,3.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0145,18,5,0.035072426491571274,0.0019484681384206264,0.3888888888888889,0.0,0.0,0.1111111111111111,0.0,Team G,Team L,3.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0146,12,4,0.015465986404734733,0.0012888322003945611,0.4166666666666667,0.0,0.0,0.16666666666666666,0.0,Team G,Team L,2.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0147,7,5,0.004788331802906942,0.0006840474004152775,0.42857142857142855,0.0,0.0,0.2857142857142857,0.0,Team G,Team L,1.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0149,7,4,0.009234222124951175,0.0013191745892787393,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,0.0,Team L,Team G,1.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0150,20,5,0.20502645699011923,0.010251322849505962,0.0,0.0,0.0,0.05,0.0,Team L,Team G,4.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0151,20,5,0.20502645699011923,0.010251322849505962,0.0,0.0,0.0,0.05,0.0,Team L,Team G,4.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0152,4,1,0.0327586671694029,0.008189666792350725,0.75,0.0,0.0,0.5,1.0,Team G,Team L,3.0,1,1
2025-10-29.Team.G.@.Team.L__pos_0153,8,5,0.08134653785660761,0.010168317232075952,0.375,0.0,0.0,0.25,0.0,Team L,Team G,1.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0154,21,9,-0.026847255475722753,-0.0012784407369391788,0.0,0.047619047619047616,0.0,0.14285714285714285,0.6666666666666666,Team G,Team L,4.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0155,7,4,0.04876104700388617,0.006965863857698025,0.0,0.0,0.0,0.0,0.0,Team G,Team L,2.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0156,12,3,0.0970066986620694,0.00808389155517245,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.0,Team G,Team L,3.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0157,9,3,0.046860534934951625,0.005206726103883514,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.0,Team G,Team L,2.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0158,13,3,0.14704757840755595,0.011311352185196612,0.15384615384615385,0.23076923076923078,0.0,0.23076923076923078,0.0,Team G,Team L,4.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0159,31,5,-0.1594304879477918,-0.0051429189660578,0.06451612903225806,0.3225806451612903,0.06451612903225806,0.16129032258064516,1.0,Team G,Team L,9.0,1,1
2025-10-29.Team.G.@.Team.L__pos_0160,26,5,-0.08145196009649164,-0.003132767696018909,0.07692307692307693,0.2692307692307692,0.038461538461538464,0.15384615384615385,1.0,Team G,Team L,6.0,1,1
2025-10-29.Team.G.@.Team.L__pos_0161,19,5,0.03751322789497119,0.0019743804155247994,0.21052631578947367,0.3684210526315789,0.0,0.21052631578947367,1.0,Team G,Team L,5.0,1,1
2025-10-29.Team.G.@.Team.L__pos_0162,6,4,0.003019227764924859,0.0005032046274874765,0.0,0.16666666666666666,0.0,0.0,1.0,Team G,Team L,1.0,1,1
2025-10-29.Team.G.@.Team.L__pos_0163,6,4,0.003019227764924859,0.0005032046274874765,0.0,0.16666666666666666,0.0,0.0,1.0,Team G,Team L,1.0,1,1
2025-10-29.Team.G.@.Team.L__pos_0165,3,1,0.02652276282433197,0.008840920941443989,0.6666666666666666,0.0,0.0,0.0,0.0,Team G,Team L,2.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0166,56,6,0.160513546275324,0.0028663133263450713,0.07142857142857142,0.23214285714285715,0.07142857142857142,0.10714285714285714,0.0,Team L,Team G,23.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0167,48,6,-0.24801188065335195,-0.0051669141802781655,0.0625,0.22916666666666666,0.0625,0.08333333333333333,0.0,Team L,Team G,19.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0168,48,6,-0.24801188065335195,-0.0051669141802781655,0.0625,0.22916666666666666,0.0625,0.08333333333333333,0.0,Team L,Team G,19.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0169,36,6,0.06628488391764364,0.0018412467754901013,0.1111111111111111,0.19444444444444445,0.08333333333333333,0.1388888888888889,0.0,Team L,Team G,16.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0170,30,6,-0.17470967748524086,-0.005823655916174695,0.06666666666666667,0.23333333333333334,0.1,0.13333333333333333,0.0,Team L,Team G,12.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0171,22,6,-0.0769000354395929,-0.003495456156345132,0.09090909090909091,0.22727272727272727,0.09090909090909091,0.09090909090909091,0.0,Team L,Team G,9.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0172,32,5,0.40250082592051056,0.012578150810015955,0.09375,0.4375,0.03125,0.21875,0.0625,Team L,Team G,16.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0173,31,5,0.09195346526862147,0.0029662408151168215,0.06451612903225806,0.3548387096774194,0.06451612903225806,0.22580645161290322,0.06451612903225806,Team L,Team G,12.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0174,26,5,0.06438274153400225,0.0024762592897693172,0.11538461538461539,0.34615384615384615,0.038461538461538464,0.19230769230769232,0.038461538461538464,Team L,Team G,9.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0175,20,4,0.23992687936821144,0.011996343968410572,0.1,0.45,0.1,0.2,0.05,Team L,Team G,7.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0176,8,5,0.194556607865026,0.02431957598312825,0.125,0.25,0.0,0.125,0.0,Team L,Team G,1.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0177,18,4,0.027660313282565296,0.0015366840712536275,0.0,0.1111111111111111,0.0,0.05555555555555555,0.0,Team L,Team G,6.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0178,25,7,-0.2750933656850803,-0.011003734627403212,0.04,0.24,0.0,0.24,0.0,Team L,Team G,7.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0179,17,6,-0.21100733834072832,-0.012412196372984019,0.0,0.29411764705882354,0.0,0.17647058823529413,0.0,Team L,Team G,5.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0180,14,6,0.005605432077795736,0.00040038800555683825,0.07142857142857142,0.07142857142857142,0.0,0.2857142857142857,0.0,Team L,Team G,3.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0182,9,5,-0.08566158464574869,-0.009517953849527631,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,Team G,Team L,2.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0183,3,1,-0.19194806028406514,-0.06398268676135505,0.0,0.6666666666666666,0.0,0.0,0.0,Team G,Team L,2.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0184,20,4,0.29156015304533445,0.014578007652266722,0.1,0.25,0.0,0.05,0.0,Team G,Team L,7.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0185,20,4,0.20379443323708896,0.010189721661854449,0.15,0.3,0.0,0.05,0.0,Team G,Team L,6.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0187,24,5,0.010174951821762923,0.00042395632590678845,0.0,0.2916666666666667,0.0,0.20833333333333334,0.0,Team G,Team L,8.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0188,10,3,-0.26807203589938305,-0.026807203589938305,0.0,0.4,0.0,0.2,0.0,Team G,Team L,4.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0189,15,5,-0.31726193496374006,-0.021150795664249336,0.2,0.26666666666666666,0.0,0.2,0.0,Team L,Team G,5.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0190,9,5,-0.0666284883462625,-0.007403165371806945,0.0,0.0,0.0,0.0,0.0,Team L,Team G,3.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0191,67,6,0.24176827637511783,0.003608481736942057,0.05970149253731343,0.19402985074626866,0.029850746268656716,0.11940298507462686,0.0,Team L,Team G,29.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0192,67,6,0.24176827637511783,0.003608481736942057,0.05970149253731343,0.19402985074626866,0.029850746268656716,0.11940298507462686,0.0,Team L,Team G,29.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0193,47,6,-0.13248398030052233,-0.002818808091500475,0.06382978723404255,0.2553191489361702,0.02127659574468085,0.1702127659574468,0.0,Team L,Team G,25.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0194,41,5,-0.03585813854780723,-0.000874588745068469,0.024390243902439025,0.2926829268292683,0.04878048780487805,0.21951219512195122,0.0,Team L,Team G,23.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0195,40,6,-0.16770463268127483,-0.004192615817031871,0.025,0.275,0.025,0.25,0.0,Team L,Team G,21.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0196,33,6,-0.012053127406547237,-0.00036524628504688595,0.030303030303030304,0.3333333333333333,0.0,0.18181818181818182,0.0,Team L,Team G,20.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0197,39,7,-0.1431691637976974,-0.003671004199940959,0.07692307692307693,0.28205128205128205,0.05128205128205128,0.2564102564102564,0.0,Team L,Team G,17.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0198,34,6,-0.019206108730961235,-0.0005648855509106246,0.029411764705882353,0.29411764705882354,0.0,0.20588235294117646,0.0,Team L,Team G,16.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0199,34,6,-0.023620313817501626,-0.0006947151122794595,0.029411764705882353,0.29411764705882354,0.0,0.20588235294117646,0.0,Team L,Team G,15.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0200,19,5,0.2103829028881617,0.011072784362534826,0.05263157894736842,0.5789473684210527,0.0,0.05263157894736842,0.0,Team L,Team G,8.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0201,14,5,0.040011933376546044,0.0028579952411818604,0.14285714285714285,0.5714285714285714,0.07142857142857142,0.14285714285714285,0.0,Team L,Team G,6.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0202,17,4,-0.12855877254701692,-0.007562280738059819,0.17647058823529413,0.17647058823529413,0.0,0.17647058823529413,0.0,Team L,Team G,4.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0203,5,2,-0.0068824578475195075,-0.0013764915695039016,0.0,0.0,0.0,0.0,0.0,Team G,Team L,4.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0204,5,2,-0.0068824578475195075,-0.0013764915695039016,0.0,0.0,0.0,0.0,0.0,Team G,Team L,4.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0205,6,3,-0.022503647636854973,-0.0037506079394758287,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,Team L,Team G,2.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0207,9,3,-0.010089302339826856,-0.0011210335933140951,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,Team G,Team L,4.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0208,9,3,-0.010089302339826856,-0.0011210335933140951,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,Team G,Team L,4.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0209,6,3,-0.004974162830417711,-0.0008290271384029518,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,Team G,Team L,2.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0210,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Team L,Team G,2.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0211,16,4,-0.051753158624430806,-0.0032345724140269254,0.0625,0.125,0.0,0.1875,0.0,Team L,Team G,6.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0212,5,4,-0.0017657960804997597,-0.0003531592160999519,0.4,0.0,0.0,0.4,0.0,Team L,Team G,2.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0213,58,6,-0.4177711172703922,-0.007202950297765382,0.08620689655172414,0.27586206896551724,0.05172413793103448,0.1206896551724138,0.27586206896551724,Team L,Team G,16.0,1,0
2025-10-29.Team.G.@.Team.L__pos_0214,41,6,-0.1557132787248715,-0.0037978848469480855,0.04878048780487805,0.2926829268292683,0.07317073170731707,0.07317073170731707,0.14634146341463414,Team L,Team G,11.0,0,0
2025-10-29.Team.G.@.Team.L__pos_0215,32,5,-0.37106870674494735,-0.011595897085779605,0.0,0.21875,0.03125,0.09375,0.09375,Team L,Team G,10.0,0,0
