Image Id,Period,Game Clock,Player or Puck,Team,Player Id,Player Jersey Number,Rink Location X (Feet),Rink Location Y (Feet),Rink Location Z (Feet),Goal Score
2025-11-16 Team H @ Team K_323317,3,0:23,Player,Away,9881,32,-57.642,-33.607,1,
2025-11-16 Team H @ Team K_323317,3,0:23,Player,Away,9930,12,-76.286,-6.381,1,
2025-11-16 Team H @ Team K_323317,3,0:23,Player,Away,9940,34,-66.938,26.752,1,
2025-11-16 Team H @ Team K_323317,3,0:23,Puck,n/a,n/a,n/a,-99.076,-4.426,0.02,
2025-11-16 Team H @ Team K_323318,3,0:23,Player,Home,9923,23,-79.932,-26.832,1,
2025-11-16 Team H @ Team K_323318,3,0:23,Player,Home,9924,14,-93.457,6.166,1,
2025-11-16 Team H @ Team K_323318,3,0:23,Player,Home,9929,62,-42.547,-25.816,1,
2025-11-16 Team H @ Team K_323318,3,0:23,Player,Home,9931,22,-51.174,-33.819,1,
2025-11-16 Team H @ Team K_323318,3,0:23,Player,Home,9938,Go,-87.437,-2.388,1,
2025-11-16 Team H @ Team K_323318,3,0:23,Player,Away,9881,32,-58.044,-33.696,1,
2025-11-16 Team H @ Team K_323318,3,0:23,Player,Away,9930,12,-77.024,-5.976,1,
2025-11-16 Team H @ Team K_323318,3,0:23,Player,Away,9940,34,-67.294,27.087,1,
2025-11-16 Team H @ Team K_323318,3,0:23,Puck,n/a,n/a,n/a,-99.070,-3.830,0.02,
2025-11-16 Team H @ Team K_323319,3,0:23,Player,Home,9923,23,-80.427,-26.735,1,
2025-11-16 Team H @ Team K_323319,3,0:23,Player,Home,9924,14,-93.763,6.355,1,
2025-11-16 Team H @ Team K_323319,3,0:23,Player,Home,9929,62,-42.753,-25.296,1,
2025-11-16 Team H @ Team K_323319,3,0:23,Player,Home,9931,22,-51.413,-33.994,1,
2025-11-16 Team H @ Team K_323319,3,0:23,Player,Home,9938,Go,-87.410,-2.302,1,
2025-11-16 Team H @ Team K_323319,3,0:23,Player,Away,9881,32,-58.425,-33.692,1,
2025-11-16 Team H @ Team K_323319,3,0:23,Player,Away,9930,12,-77.715,-5.399,1,
2025-11-16 Team H @ Team K_323319,3,0:23,Player,Away,9940,34,-67.679,27.365,1,
2025-11-16 Team H @ Team K_323319,3,0:23,Puck,n/a,n/a,n/a,-99.053,-3.115,0.02,
2025-11-16 Team H @ Team K_323320,3,0:23,Player,Home,9923,23,-80.940,-26.721,1,
2025-11-16 Team H @ Team K_323320,3,0:23,Player,Home,9924,14,-94.000,6.372,1,
2025-11-16 Team H @ Team K_323320,3,0:23,Player,Home,9929,62,-43.005,-24.824,1,
2025-11-16 Team H @ Team K_323320,3,0:23,Player,Home,9931,22,-51.761,-34.160,1,
2025-11-16 Team H @ Team K_323320,3,0:23,Player,Home,9938,Go,-87.422,-2.269,1,
2025-11-16 Team H @ Team K_323320,3,0:23,Player,Away,9881,32,-58.874,-33.701,1,
2025-11-16 Team H @ Team K_323320,3,0:23,Player,Away,9930,12,-78.404,-4.907,1,
2025-11-16 Team H @ Team K_323320,3,0:23,Player,Away,9940,34,-68.190,27.523,1,
2025-11-16 Team H @ Team K_323320,3,0:23,Puck,n/a,n/a,n/a,-99.053,-2.497,0.02,
2025-11-16 Team H @ Team K_323321,3,0:23,Player,Home,9923,23,-81.446,-26.583,1,
2025-11-16 Team H @ Team K_323321,3,0:23,Player,Home,9924,14,-94.446,6.815,1,
2025-11-16 Team H @ Team K_323321,3,0:23,Player,Home,9929,62,-43.219,-24.318,1,
2025-11-16 Team H @ Team K_323321,3,0:23,Player,Home,9931,22,-52.087,-34.246,1,
2025-11-16 Team H @ Team K_323321,3,0:23,Player,Home,9938,Go,-87.361,-2.181,1,
2025-11-16 Team H @ Team K_323321,3,0:23,Player,Away,9881,32,-59.280,-33.631,1,
2025-11-16 Team H @ Team K_323321,3,0:23,Player,Away,9930,12,-78.967,-4.336,1,
2025-11-16 Team H @ Team K_323321,3,0:23,Player,Away,9940,34,-68.713,27.799,1,
2025-11-16 Team H @ Team K_323321,3,0:23,Puck,n/a,n/a,n/a,-98.940,-1.811,0.02,
2025-11-16 Team H @ Team K_323322,3,0:23,Player,Home,9923,23,-81.958,-26.558,1,
2025-11-16 Team H @ Team K_323322,3,0:23,Player,Home,9924,14,-94.904,7.150,1,
2025-11-16 Team H @ Team K_323322,3,0:23,Player,Home,9929,62,-43.383,-23.868,1,
2025-11-16 Team H @ Team K_323322,3,0:23,Player,Home,9931,22,-52.435,-34.364,1,
2025-11-16 Team H @ Team K_323322,3,0:23,Player,Home,9938,Go,-87.398,-2.093,1,
2025-11-16 Team H @ Team K_323322,3,0:23,Player,Away,9881,32,-59.629,-33.694,1,
2025-11-16 Team H @ Team K_323322,3,0:23,Player,Away,9930,12,-79.554,-3.731,1,
2025-11-16 Team H @ Team K_323322,3,0:23,Player,Away,9940,34,-69.238,28.162,1,
2025-11-16 Team H @ Team K_323322,3,0:23,Puck,n/a,n/a,n/a,-98.985,-1.140,0.02,
2025-11-16 Team H @ Team K_323323,3,0:23,Player,Home,9923,23,-82.482,-26.585,1,
2025-11-16 Team H @ Team K_323323,3,0:23,Player,Home,9924,14,-95.338,7.369,1,
2025-11-16 Team H @ Team K_323323,3,0:23,Player,Home,9929,62,-43.603,-23.435,1,
2025-11-16 Team H @ Team K_323323,3,0:23,Player,Home,9931,22,-52.880,-34.419,1,
2025-11-16 Team H @ Team K_323323,3,0:23,Player,Home,9938,Go,-87.464,-2.049,1,
2025-11-16 Team H @ Team K_323323,3,0:23,Player,Away,9881,32,-60.050,-33.752,1,
2025-11-16 Team H @ Team K_323323,3,0:23,Player,Away,9930,12,-80.175,-3.151,1,
2025-11-16 Team H @ Team K_323323,3,0:23,Player,Away,9940,34,-69.830,28.430,1,
2025-11-16 Team H @ Team K_323323,3,0:23,Puck,n/a,n/a,n/a,-99.018,-0.579,0.02,
2025-11-16 Team H @ Team K_323324,3,0:23,Player,Home,9923,23,-83.007,-26.624,1,
2025-11-16 Team H @ Team K_323324,3,0:23,Player,Home,9924,14,-95.655,7.396,1,
2025-11-16 Team H @ Team K_323324,3,0:23,Player,Home,9929,62,-43.889,-23.008,1,
2025-11-16 Team H @ Team K_323324,3,0:23,Player,Home,9931,22,-53.339,-34.467,1,
2025-11-16 Team H @ Team K_323324,3,0:23,Player,Home,9938,Go,-87.449,-2.127,1,
2025-11-16 Team H @ Team K_323324,3,0:23,Player,Away,9881,32,-60.511,-33.784,1,
2025-11-16 Team H @ Team K_323324,3,0:23,Player,Away,9930,12,-80.712,-2.655,1,
2025-11-16 Team H @ Team K_323324,3,0:23,Player,Away,9940,34,-70.421,28.651,1,
2025-11-16 Team H @ Team K_323324,3,0:23,Puck,n/a,n/a,n/a,-99.068,-0.039,0.02,
2025-11-16 Team H @ Team K_323325,3,0:23,Player,Home,9923,23,-83.524,-26.659,1,
2025-11-16 Team H @ Team K_323325,3,0:23,Player,Home,9924,14,-95.890,7.341,1,
2025-11-16 Team H @ Team K_323325,3,0:23,Player,Home,9929,62,-44.175,-22.624,1,
2025-11-16 Team H @ Team K_323325,3,0:23,Player,Home,9931,22,-53.803,-34.492,1,
2025-11-16 Team H @ Team K_323325,3,0:23,Player,Home,9938,Go,-87.479,-2.185,1,
2025-11-16 Team H @ Team K_323325,3,0:23,Player,Away,9881,32,-60.976,-33.776,1,
2025-11-16 Team H @ Team K_323325,3,0:23,Player,Away,9930,12,-81.263,-2.089,1,
2025-11-16 Team H @ Team K_323325,3,0:23,Player,Away,9940,34,-71.036,28.810,1,
2025-11-16 Team H @ Team K_323325,3,0:23,Puck,n/a,n/a,n/a,-99.080,0.513,0.02,
2025-11-16 Team H @ Team K_323326,3,0:23,Player,Home,9923,23,-84.009,-26.660,1,
2025-11-16 Team H @ Team K_323326,3,0:23,Player,Home,9924,14,-96.084,7.243,1,
2025-11-16 Team H @ Team K_323326,3,0:23,Player,Home,9929,62,-44.512,-22.204,1,
2025-11-16 Team H @ Team K_323326,3,0:23,Player,Home,9931,22,-54.200,-34.518,1,
2025-11-16 Team H @ Team K_323326,3,0:23,Player,Home,9938,Go,-87.445,-2.324,1,
2025-11-16 Team H @ Team K_323326,3,0:23,Player,Away,9881,32,-61.459,-33.754,1,
2025-11-16 Team H @ Team K_323326,3,0:23,Player,Away,9930,12,-81.768,-1.439,1,
2025-11-16 Team H @ Team K_323326,3,0:23,Player,Away,9940,34,-71.553,28.848,1,
2025-11-16 Team H @ Team K_323326,3,0:23,Puck,n/a,n/a,n/a,-98.997,0.951,0.02,
2025-11-16 Team H @ Team K_323327,3,0:23,Player,Home,9923,23,-84.419,-26.717,1,
2025-11-16 Team H @ Team K_323327,3,0:23,Player,Home,9924,14,-96.283,7.098,1,
2025-11-16 Team H @ Team K_323327,3,0:23,Player,Home,9929,62,-44.878,-21.764,1,
2025-11-16 Team H @ Team K_323327,3,0:23,Player,Home,9931,22,-54.473,-34.626,1,
2025-11-16 Team H @ Team K_323327,3,0:23,Player,Home,9938,Go,-87.465,-2.417,1,
2025-11-16 Team H @ Team K_323327,3,0:23,Player,Away,9881,32,-61.987,-33.659,1,
2025-11-16 Team H @ Team K_323327,3,0:23,Player,Away,9930,12,-82.326,-0.652,1,
2025-11-16 Team H @ Team K_323327,3,0:23,Player,Away,9940,34,-72.018,28.835,1,
2025-11-16 Team H @ Team K_323327,3,0:23,Puck,n/a,n/a,n/a,-98.942,1.358,0.02,
2025-11-16 Team H @ Team K_323328,3,0:22,Player,Home,9923,23,-84.785,-26.788,1,
2025-11-16 Team H @ Team K_323328,3,0:22,Player,Home,9924,14,-96.482,6.930,1,
2025-11-16 Team H @ Team K_323328,3,0:22,Player,Home,9929,62,-45.268,-21.321,1,
2025-11-16 Team H @ Team K_323328,3,0:22,Player,Home,9931,22,-54.990,-34.430,1,
2025-11-16 Team H @ Team K_323328,3,0:22,Player,Home,9938,Go,-87.413,-2.564,1,
2025-11-16 Team H @ Team K_323328,3,0:22,Player,Away,9881,32,-62.496,-33.588,1,
2025-11-16 Team H @ Team K_323328,3,0:22,Player,Away,9930,12,-82.748,0.025,1,
2025-11-16 Team H @ Team K_323328,3,0:22,Player,Away,9940,34,-72.527,28.925,1,
2025-11-16 Team H @ Team K_323328,3,0:22,Puck,n/a,n/a,n/a,-98.873,1.775,0.02,
2025-11-16 Team H @ Team K_323329,3,0:22,Player,Home,9923,23,-85.005,-26.717,1,
2025-11-16 Team H @ Team K_323329,3,0:22,Player,Home,9924,14,-96.546,6.882,1,
2025-11-16 Team H @ Team K_323329,3,0:22,Player,Home,9929,62,-45.559,-20.793,1,
2025-11-16 Team H @ Team K_323329,3,0:22,Player,Home,9931,22,-55.516,-33.993,1,
2025-11-16 Team H @ Team K_323329,3,0:22,Player,Home,9938,Go,-87.205,-2.615,1,
2025-11-16 Team H @ Team K_323329,3,0:22,Player,Away,9881,32,-62.891,-33.414,1,
2025-11-16 Team H @ Team K_323329,3,0:22,Player,Away,9930,12,-83.120,0.806,1,
2025-11-16 Team H @ Team K_323329,3,0:22,Player,Away,9940,34,-72.781,29.081,1,
2025-11-16 Team H @ Team K_323329,3,0:22,Puck,n/a,n/a,n/a,-98.680,2.317,0.02,
2025-11-16 Team H @ Team K_323330,3,0:22,Player,Home,9923,23,-85.374,-26.538,1,
2025-11-16 Team H @ Team K_323330,3,0:22,Player,Home,9924,14,-96.447,6.601,1,
2025-11-16 Team H @ Team K_323330,3,0:22,Player,Home,9929,62,-45.861,-20.354,1,
2025-11-16 Team H @ Team K_323330,3,0:22,Player,Home,9931,22,-55.926,-33.694,1,
2025-11-16 Team H @ Team K_323330,3,0:22,Player,Home,9938,Go,-87.119,-2.641,1,
2025-11-16 Team H @ Team K_323330,3,0:22,Player,Away,9881,32,-63.351,-33.208,1,
2025-11-16 Team H @ Team K_323330,3,0:22,Player,Away,9930,12,-83.523,1.425,1,
2025-11-16 Team H @ Team K_323330,3,0:22,Player,Away,9940,34,-73.189,29.428,1,
2025-11-16 Team H @ Team K_323330,3,0:22,Puck,n/a,n/a,n/a,-98.469,2.778,0.02,
2025-11-16 Team H @ Team K_323331,3,0:22,Player,Home,9923,23,-85.807,-26.456,1,
2025-11-16 Team H @ Team K_323331,3,0:22,Player,Home,9924,14,-96.422,6.260,1,
2025-11-16 Team H @ Team K_323331,3,0:22,Player,Home,9929,62,-46.104,-19.995,1,
2025-11-16 Team H @ Team K_323331,3,0:22,Player,Home,9931,22,-56.334,-33.439,1,
2025-11-16 Team H @ Team K_323331,3,0:22,Player,Home,9938,Go,-87.099,-2.739,1,
2025-11-16 Team H @ Team K_323331,3,0:22,Player,Away,9881,32,-63.767,-33.121,1,
2025-11-16 Team H @ Team K_323331,3,0:22,Player,Away,9930,12,-84.028,2.001,1,
2025-11-16 Team H @ Team K_323331,3,0:22,Player,Away,9940,34,-73.600,29.946,1,
2025-11-16 Team H @ Team K_323331,3,0:22,Puck,n/a,n/a,n/a,-98.468,3.271,0.02,
2025-11-16 Team H @ Team K_323332,3,0:22,Player,Home,9923,23,-86.269,-26.412,1,
2025-11-16 Team H @ Team K_323332,3,0:22,Player,Home,9924,14,-96.406,5.822,1,
2025-11-16 Team H @ Team K_323332,3,0:22,Player,Home,9929,62,-46.450,-19.634,1,
2025-11-16 Team H @ Team K_323332,3,0:22,Player,Home,9931,22,-56.729,-33.217,1,
2025-11-16 Team H @ Team K_323332,3,0:22,Player,Home,9938,Go,-87.156,-2.797,1,
2025-11-16 Team H @ Team K_323332,3,0:22,Player,Away,9881,32,-64.249,-33.011,1,
2025-11-16 Team H @ Team K_323332,3,0:22,Player,Away,9930,12,-84.588,2.506,1,
2025-11-16 Team H @ Team K_323332,3,0:22,Player,Away,9940,34,-74.094,30.573,1,
2025-11-16 Team H @ Team K_323332,3,0:22,Puck,n/a,n/a,n/a,-98.579,3.766,0.02,
2025-11-16 Team H @ Team K_323333,3,0:22,Player,Home,9923,23,-86.672,-26.449,1,
2025-11-16 Team H @ Team K_323333,3,0:22,Player,Home,9924,14,-96.519,5.365,1,
2025-11-16 Team H @ Team K_323333,3,0:22,Player,Home,9929,62,-46.872,-19.266,1,
2025-11-16 Team H @ Team K_323333,3,0:22,Player,Home,9931,22,-57.139,-32.995,1,
2025-11-16 Team H @ Team K_323333,3,0:22,Player,Home,9938,Go,-87.198,-2.983,1,
2025-11-16 Team H @ Team K_323333,3,0:22,Player,Away,9881,32,-64.775,-32.876,1,
2025-11-16 Team H @ Team K_323333,3,0:22,Player,Away,9930,12,-85.268,3.041,1,
2025-11-16 Team H @ Team K_323333,3,0:22,Player,Away,9940,34,-74.659,31.175,1,
2025-11-16 Team H @ Team K_323333,3,0:22,Puck,n/a,n/a,n/a,-98.719,3.751,0.02,
2025-11-16 Team H @ Team K_323334,3,0:22,Player,Home,9923,23,-86.987,-26.288,1,
2025-11-16 Team H @ Team K_323334,3,0:22,Player,Home,9924,14,-96.396,4.794,1,
2025-11-16 Team H @ Team K_323334,3,0:22,Player,Home,9929,62,-47.355,-18.820,1,
2025-11-16 Team H @ Team K_323334,3,0:22,Player,Home,9931,22,-57.587,-32.572,1,
2025-11-16 Team H @ Team K_323334,3,0:22,Player,Home,9938,Go,-87.148,-3.078,1,
2025-11-16 Team H @ Team K_323334,3,0:22,Player,Away,9881,32,-65.279,-32.566,1,
2025-11-16 Team H @ Team K_323334,3,0:22,Player,Away,9930,12,-85.767,3.502,1,
2025-11-16 Team H @ Team K_323334,3,0:22,Player,Away,9940,34,-75.068,31.656,1,
2025-11-16 Team H @ Team K_323334,3,0:22,Puck,n/a,n/a,n/a,-98.569,3.508,0.02,
2025-11-16 Team H @ Team K_323335,3,0:22,Player,Home,9923,23,-87.284,-26.054,1,
2025-11-16 Team H @ Team K_323335,3,0:22,Player,Home,9924,14,-96.227,4.380,1,
2025-11-16 Team H @ Team K_323335,3,0:22,Player,Home,9929,62,-47.701,-18.342,1,
2025-11-16 Team H @ Team K_323335,3,0:22,Player,Home,9931,22,-57.898,-32.169,1,
2025-11-16 Team H @ Team K_323335,3,0:22,Player,Home,9938,Go,-87.085,-3.022,1,
2025-11-16 Team H @ Team K_323335,3,0:22,Player,Away,9881,32,-65.703,-32.241,1,
2025-11-16 Team H @ Team K_323335,3,0:22,Player,Away,9930,12,-86.319,4.162,1,
2025-11-16 Team H @ Team K_323335,3,0:22,Player,Away,9940,34,-75.263,32.316,1,
2025-11-16 Team H @ Team K_323335,3,0:22,Player,Away,9941,2,-27.054,-30.237,1,
2025-11-16 Team H @ Team K_323335,3,0:22,Puck,n/a,n/a,n/a,-98.397,3.330,0.02,
2025-11-16 Team H @ Team K_323336,3,0:22,Player,Home,9923,23,-87.772,-25.863,1,
2025-11-16 Team H @ Team K_323336,3,0:22,Player,Home,9924,14,-96.180,3.844,1,
2025-11-16 Team H @ Team K_323336,3,0:22,Player,Home,9929,62,-48.133,-17.931,1,
2025-11-16 Team H @ Team K_323336,3,0:22,Player,Home,9931,22,-58.259,-31.847,1,
2025-11-16 Team H @ Team K_323336,3,0:22,Player,Home,9938,Go,-87.151,-3.058,1,
2025-11-16 Team H @ Team K_323336,3,0:22,Player,Away,9881,32,-66.225,-32.015,1,
2025-11-16 Team H @ Team K_323336,3,0:22,Player,Away,9930,12,-87.004,4.605,1,
2025-11-16 Team H @ Team K_323336,3,0:22,Player,Away,9940,34,-75.700,33.134,1,
2025-11-16 Team H @ Team K_323336,3,0:22,Player,Away,9941,2,-27.059,-30.307,1,
2025-11-16 Team H @ Team K_323336,3,0:22,Puck,n/a,n/a,n/a,-98.307,3.033,0.02,
2025-11-16 Team H @ Team K_323337,3,0:22,Player,Home,9923,23,-88.085,-25.561,1,
2025-11-16 Team H @ Team K_323337,3,0:22,Player,Home,9924,14,-96.089,3.368,1,
2025-11-16 Team H @ Team K_323337,3,0:22,Player,Home,9929,62,-48.728,-17.469,1,
2025-11-16 Team H @ Team K_323337,3,0:22,Player,Home,9931,22,-58.701,-31.376,1,
2025-11-16 Team H @ Team K_323337,3,0:22,Player,Home,9938,Go,-87.167,-3.066,1,
2025-11-16 Team H @ Team K_323337,3,0:22,Player,Away,9881,32,-66.711,-31.659,1,
2025-11-16 Team H @ Team K_323337,3,0:22,Player,Away,9930,12,-87.565,4.831,1,
2025-11-16 Team H @ Team K_323337,3,0:22,Player,Away,9940,34,-76.014,33.501,1,
2025-11-16 Team H @ Team K_323337,3,0:22,Player,Away,9941,2,-27.288,-30.279,1,
2025-11-16 Team H @ Team K_323337,3,0:22,Puck,n/a,n/a,n/a,-97.974,2.399,0.02,
2025-11-16 Team H @ Team K_323338,3,0:22,Player,Home,9923,23,-88.441,-25.306,1,
2025-11-16 Team H @ Team K_323338,3,0:22,Player,Home,9924,14,-96.356,3.253,1,
2025-11-16 Team H @ Team K_323338,3,0:22,Player,Home,9929,62,-49.146,-17.034,1,
2025-11-16 Team H @ Team K_323338,3,0:22,Player,Home,9931,22,-58.992,-30.978,1,
2025-11-16 Team H @ Team K_323338,3,0:22,Player,Home,9938,Go,-87.214,-2.994,1,
2025-11-16 Team H @ Team K_323338,3,0:22,Player,Away,9881,32,-67.145,-31.359,1,
2025-11-16 Team H @ Team K_323338,3,0:22,Player,Away,9930,12,-88.186,5.088,1,
2025-11-16 Team H @ Team K_323338,3,0:22,Player,Away,9940,34,-76.107,34.096,1,
2025-11-16 Team H @ Team K_323338,3,0:22,Player,Away,9941,2,-27.267,-30.385,1,
2025-11-16 Team H @ Team K_323338,3,0:22,Puck,n/a,n/a,n/a,-97.804,1.784,0.02,
2025-11-16 Team H @ Team K_323339,3,0:22,Player,Home,9923,23,-88.658,-25.063,1,
2025-11-16 Team H @ Team K_323339,3,0:22,Player,Home,9924,14,-96.751,3.253,1,
2025-11-16 Team H @ Team K_323339,3,0:22,Player,Home,9929,62,-49.595,-16.566,1,
2025-11-16 Team H @ Team K_323339,3,0:22,Player,Home,9931,22,-59.231,-30.557,1,
2025-11-16 Team H @ Team K_323339,3,0:22,Player,Home,9938,Go,-87.097,-3.033,1,
2025-11-16 Team H @ Team K_323339,3,0:22,Player,Away,9881,32,-67.477,-31.084,1,
2025-11-16 Team H @ Team K_323339,3,0:22,Player,Away,9930,12,-88.693,5.275,1,
2025-11-16 Team H @ Team K_323339,3,0:22,Player,Away,9940,34,-76.109,34.619,1,
2025-11-16 Team H @ Team K_323339,3,0:22,Player,Away,9941,2,-27.344,-30.486,1,
2025-11-16 Team H @ Team K_323339,3,0:22,Puck,n/a,n/a,n/a,-97.494,1.094,0.02,
2025-11-16 Team H @ Team K_323340,3,0:22,Player,Home,9923,23,-88.869,-24.736,1,
2025-11-16 Team H @ Team K_323340,3,0:22,Player,Home,9924,14,-96.921,3.053,1,
2025-11-16 Team H @ Team K_323340,3,0:22,Player,Home,9929,62,-49.989,-16.142,1,
2025-11-16 Team H @ Team K_323340,3,0:22,Player,Home,9931,22,-59.473,-30.075,1,
2025-11-16 Team H @ Team K_323340,3,0:22,Player,Home,9938,Go,-86.989,-3.008,1,
2025-11-16 Team H @ Team K_323340,3,0:22,Player,Away,9881,32,-67.878,-30.731,1,
2025-11-16 Team H @ Team K_323340,3,0:22,Player,Away,9930,12,-89.136,5.478,1,
2025-11-16 Team H @ Team K_323340,3,0:22,Player,Away,9940,34,-76.080,35.156,1,
2025-11-16 Team H @ Team K_323340,3,0:22,Player,Away,9941,2,-27.416,-30.579,1,
2025-11-16 Team H @ Team K_323340,3,0:22,Puck,n/a,n/a,n/a,-97.194,0.443,0.02,
2025-11-16 Team H @ Team K_323341,3,0:22,Player,Home,9923,23,-89.104,-24.565,1,
2025-11-16 Team H @ Team K_323341,3,0:22,Player,Home,9924,14,-97.495,3.049,1,
2025-11-16 Team H @ Team K_323341,3,0:22,Player,Home,9929,62,-50.451,-15.806,1,
2025-11-16 Team H @ Team K_323341,3,0:22,Player,Home,9931,22,-59.753,-29.712,1,
2025-11-16 Team H @ Team K_323341,3,0:22,Player,Home,9938,Go,-87.097,-2.983,1,
2025-11-16 Team H @ Team K_323341,3,0:22,Player,Away,9881,32,-68.343,-30.503,1,
2025-11-16 Team H @ Team K_323341,3,0:22,Player,Away,9930,12,-89.844,5.619,1,
2025-11-16 Team H @ Team K_323341,3,0:22,Player,Away,9940,34,-76.066,35.543,1,
2025-11-16 Team H @ Team K_323341,3,0:22,Player,Away,9941,2,-27.559,-30.789,1,
2025-11-16 Team H @ Team K_323341,3,0:22,Puck,n/a,n/a,n/a,-97.050,-0.319,0.02,
2025-11-16 Team H @ Team K_323342,3,0:22,Player,Home,9923,23,-89.343,-24.297,1,
2025-11-16 Team H @ Team K_323342,3,0:22,Player,Home,9924,14,-97.865,2.952,1,
2025-11-16 Team H @ Team K_323342,3,0:22,Player,Home,9929,62,-50.858,-15.445,1,
2025-11-16 Team H @ Team K_323342,3,0:22,Player,Home,9931,22,-60.036,-29.289,1,
2025-11-16 Team H @ Team K_323342,3,0:22,Player,Home,9938,Go,-87.114,-2.938,1,
2025-11-16 Team H @ Team K_323342,3,0:22,Player,Away,9881,32,-68.862,-30.129,1,
2025-11-16 Team H @ Team K_323342,3,0:22,Player,Away,9930,12,-90.544,5.682,1,
2025-11-16 Team H @ Team K_323342,3,0:22,Player,Away,9940,34,-75.908,35.987,1,
2025-11-16 Team H @ Team K_323342,3,0:22,Player,Away,9941,2,-27.668,-30.953,1,
2025-11-16 Team H @ Team K_323342,3,0:22,Puck,n/a,n/a,n/a,-96.936,-0.951,0.02,
2025-11-16 Team H @ Team K_323343,3,0:22,Player,Home,9923,23,-89.449,-23.990,1,
2025-11-16 Team H @ Team K_323343,3,0:22,Player,Home,9924,14,-98.052,2.906,1,
2025-11-16 Team H @ Team K_323343,3,0:22,Player,Home,9929,62,-51.248,-14.978,1,
2025-11-16 Team H @ Team K_323343,3,0:22,Player,Home,9931,22,-60.243,-28.870,1,
2025-11-16 Team H @ Team K_323343,3,0:22,Player,Home,9938,Go,-87.038,-2.829,1,
2025-11-16 Team H @ Team K_323343,3,0:22,Player,Away,9881,32,-69.323,-29.718,1,
2025-11-16 Team H @ Team K_323343,3,0:22,Player,Away,9930,12,-91.004,5.575,1,
2025-11-16 Team H @ Team K_323343,3,0:22,Player,Away,9940,34,-75.628,36.503,1,
2025-11-16 Team H @ Team K_323343,3,0:22,Player,Away,9941,2,-27.736,-31.083,1,
2025-11-16 Team H @ Team K_323343,3,0:22,Puck,n/a,n/a,n/a,-96.700,-1.566,0.02,
2025-11-16 Team H @ Team K_323344,3,0:22,Player,Home,9923,23,-89.656,-23.705,1,
2025-11-16 Team H @ Team K_323344,3,0:22,Player,Home,9924,14,-98.057,2.596,1,
2025-11-16 Team H @ Team K_323344,3,0:22,Player,Home,9929,62,-51.686,-14.598,1,
2025-11-16 Team H @ Team K_323344,3,0:22,Player,Home,9931,22,-60.572,-28.497,1,
2025-11-16 Team H @ Team K_323344,3,0:22,Player,Home,9938,Go,-87.043,-2.814,1,
2025-11-16 Team H @ Team K_323344,3,0:22,Player,Away,9881,32,-69.809,-29.349,1,
2025-11-16 Team H @ Team K_323344,3,0:22,Player,Away,9930,12,-91.756,5.572,1,
2025-11-16 Team H @ Team K_323344,3,0:22,Player,Away,9940,34,-75.422,36.982,1,
2025-11-16 Team H @ Team K_323344,3,0:22,Player,Away,9941,2,-27.879,-31.192,1,
2025-11-16 Team H @ Team K_323344,3,0:22,Puck,n/a,n/a,n/a,-96.491,-2.257,0.02,
2025-11-16 Team H @ Team K_323345,3,0:22,Player,Home,9923,23,-89.822,-23.504,1,
2025-11-16 Team H @ Team K_323345,3,0:22,Player,Home,9924,14,-97.897,2.059,1,
2025-11-16 Team H @ Team K_323345,3,0:22,Player,Home,9929,62,-52.198,-14.189,1,
2025-11-16 Team H @ Team K_323345,3,0:22,Player,Home,9931,22,-60.982,-28.171,1,
2025-11-16 Team H @ Team K_323345,3,0:22,Player,Home,9938,Go,-87.085,-2.842,1,
2025-11-16 Team H @ Team K_323345,3,0:22,Player,Away,9881,32,-70.263,-29.073,1,
2025-11-16 Team H @ Team K_323345,3,0:22,Player,Away,9930,12,-92.655,5.600,1,
2025-11-16 Team H @ Team K_323345,3,0:22,Player,Away,9940,34,-75.258,37.453,1,
2025-11-16 Team H @ Team K_323345,3,0:22,Player,Away,9941,2,-28.033,-31.329,1,
2025-11-16 Team H @ Team K_323345,3,0:22,Puck,n/a,n/a,n/a,-96.304,-2.993,0.02,
2025-11-16 Team H @ Team K_323346,3,0:22,Player,Home,9923,23,-89.977,-23.158,1,
2025-11-16 Team H @ Team K_323346,3,0:22,Player,Home,9924,14,-97.664,1.604,1,
2025-11-16 Team H @ Team K_323346,3,0:22,Player,Home,9929,62,-52.448,-13.799,1,
2025-11-16 Team H @ Team K_323346,3,0:22,Player,Home,9931,22,-61.255,-27.890,1,
2025-11-16 Team H @ Team K_323346,3,0:22,Player,Home,9938,Go,-87.061,-2.710,1,
2025-11-16 Team H @ Team K_323346,3,0:22,Player,Away,9881,32,-70.555,-28.862,1,
2025-11-16 Team H @ Team K_323346,3,0:22,Player,Away,9930,12,-93.033,5.470,1,
2025-11-16 Team H @ Team K_323346,3,0:22,Player,Away,9940,34,-74.844,38.170,1,
2025-11-16 Team H @ Team K_323346,3,0:22,Player,Away,9941,2,-27.970,-31.470,1,
2025-11-16 Team H @ Team K_323346,3,0:22,Puck,n/a,n/a,n/a,-96.184,-3.512,0.02,
2025-11-16 Team H @ Team K_323347,3,0:22,Player,Home,9923,23,-90.042,-22.838,1,
2025-11-16 Team H @ Team K_323347,3,0:22,Player,Home,9924,14,-97.568,1.120,1,
2025-11-16 Team H @ Team K_323347,3,0:22,Player,Home,9929,62,-52.749,-13.404,1,
2025-11-16 Team H @ Team K_323347,3,0:22,Player,Home,9931,22,-61.556,-27.665,1,
